Date,TV_m,d_oil,d_ex,i,d_gold,DSI,covid,cov_DSI,r_wsale,r_retail,r_gas,r_indsmanu,r_agri,r_finan,r_estate,li_wsale,li_retail,li_gas,li_indsmanu,li_agri,li_finan,li_estate,tv_wsale,tv_retail,tv_gas,tv_indsmanu,tv_agri,tv_finan,tv_estate,me_wsale,me_retail,me_gas,me_indsmanu,me_agri,me_finan,me_estate,mtb_wsale,mtb_retail,mtb_gas,mtb_indsmanu,mtb_agri,mtb_finan,mtb_estate
4/28/2020,19.19307,-1.82000,0.00000,3.83000,"-200,000",1.53204,270,0.00201,0.0092,0.0064,-0.02262,-0.00305,-0.00103,-0.00074,-0.00218,0.00231,0.00702,0.00006,0.00354,0.00202,0.00134,0.00296,14.66903,15.64423,7.84385,17.25607,15.41134,17.62490,18.05025,29.54084,30.30509,27.66255,33.07853,30.68202,34.24900,34.29192,0.75888,1.23294,1.09602,1.02059,0.71699,0.76513,0.74812
4/29/2020,19.30464,0.00000,0.00000,4.19000,"125,000",1.20081,270,0.00201,0.0073,0.0100,0.00591,0.00835,0.01771,0.00614,0.00252,0.00867,0.00744,0.00001,0.00428,0.00323,0.00184,0.00280,15.99379,15.70269,5.39363,17.44631,15.88173,17.94074,17.99247,29.54436,30.31240,27.65972,33.06135,30.67766,34.25940,34.29058,0.76632,1.24999,1.09717,1.02111,0.73254,0.76983,0.75033
5/4/2020,19.62102,6.58000,0.00000,4.46000,"-250,000",0.98847,271,0.00201,-0.0088,-0.0228,0.00000,-0.00581,0.01908,-0.01238,-0.00551,0.00560,0.00818,0.00001,0.00551,0.01284,0.00195,0.00490,15.55705,15.79772,5.76832,17.69890,17.25993,17.99941,18.55173,29.53115,30.28200,27.65972,33.03200,30.67587,34.25114,34.29234,0.75590,1.22780,1.09717,1.01961,0.74679,0.75962,0.74769
5/5/2020,19.27408,2.47000,0.00000,4.22000,"25,000",0.77649,271,0.00201,-0.0050,0.0037,0.00000,0.00287,0.00562,0.00608,0.00804,0.00453,0.01206,0.00000,0.00395,0.00235,0.00197,0.00279,15.34477,16.18564,2.99573,17.36584,15.56053,18.00910,17.99019,29.53342,30.30545,27.65972,33.02374,30.68185,34.24917,34.29037,0.74677,1.22723,1.09717,1.02068,0.74929,0.76398,0.75038
5/6/2020,19.37594,2.73000,0.00000,3.56000,"25,000",0.86345,271,0.00201,0.0063,0.0148,-0.01235,0.00700,0.00438,0.00962,0.01418,0.00688,0.00735,0.00105,0.00454,0.00212,0.00214,0.00332,15.76280,15.69120,10.71286,17.50618,15.45718,18.09004,18.16169,29.53889,30.31357,27.65181,33.05412,30.68589,34.26419,34.32106,0.73709,1.23522,1.08736,1.03512,0.75255,0.77130,0.76268
5/7/2020,19.31248,-1.12000,0.00000,4.06000,"-100,000",1.02220,271,0.22128,-0.0047,0.0145,0.00000,0.00693,0.00366,0.01499,0.00549,0.00405,0.00640,0.00000,0.00493,0.00179,0.00202,0.00294,15.23152,15.55162,5.29832,17.58816,15.28787,18.03432,18.04139,29.54191,30.32904,27.65181,33.09862,30.67807,34.28929,34.32852,0.74891,1.25720,1.08736,1.04093,0.75198,0.78491,0.76570
5/8/2020,19.75299,0.02000,0.00000,4.02000,0,1.26318,288,0.00201,0.0176,-0.0021,0.01754,-0.00204,0.00369,0.01790,0.00345,0.00739,0.01189,0.00001,0.00595,0.00352,0.00359,0.00415,15.83418,16.17180,6.19441,17.77803,15.96705,18.60841,18.38481,29.55838,30.32950,27.66266,33.10671,30.68485,34.32591,34.35088,0.78116,1.26213,1.10694,1.04407,0.74705,0.80143,0.76919
5/11/2020,19.58451,0.00000,0.00000,4.43000,"75,000",1.31363,288,0.00201,0.0128,-0.0089,-0.00379,-0.00085,0.02546,0.02071,0.00740,0.00498,0.00642,0.00000,0.00457,0.00834,0.00273,0.00351,15.43992,15.55510,2.99573,17.51472,16.82854,18.34416,18.21880,29.56033,30.31934,27.65604,33.11444,30.74102,34.35287,34.36488,0.77651,1.24541,1.10182,1.04429,0.77122,0.81619,0.77437
5/12/2020,19.57879,0.00000,0.00000,4.65000,"-50,000",1.15812,288,0.00201,0.0158,0.0020,-0.01533,0.01348,0.02483,0.01311,0.00769,0.00802,0.00472,0.00001,0.00587,0.00461,0.00250,0.00357,15.91563,15.24709,6.10925,17.76529,16.23493,18.25676,18.23598,29.57131,30.32224,27.64220,33.12067,30.75666,34.36428,34.36159,0.79318,1.26786,1.08787,1.05207,0.79405,0.82631,0.77812
5/13/2020,19.72003,-0.35000,0.00000,3.98000,"175,000",1.88875,288,0.00201,0.0189,0.0154,0.02504,0.01003,-0.00525,-0.00161,0.00791,0.00638,0.00953,0.00000,0.00671,0.00304,0.00271,0.00475,15.68716,15.95068,4.38203,17.89914,15.82035,18.33681,18.52112,29.58901,30.32587,27.66156,33.12354,30.75715,34.37159,34.34616,0.80232,1.28214,1.10869,1.05640,0.77966,0.82761,0.77997
5/14/2020,19.65823,-0.37000,0.00000,4.60000,"125,000",2.06263,288,0.28565,0.0039,0.0022,-0.01990,-0.00117,0.00439,0.00722,0.00042,0.00823,0.00797,0.00003,0.00578,0.00800,0.00293,0.00404,15.94148,15.77227,7.13887,17.74958,16.78688,18.41606,18.35920,29.59376,30.33739,27.64890,33.12205,30.75439,34.37054,34.34441,0.79867,1.27839,1.09299,1.04625,0.78570,0.83091,0.77631
5/15/2020,19.75387,2.14000,0.00000,4.02000,"175,000",1.60752,312,0.25145,-0.0146,-0.0085,0.00000,-0.00398,-0.01343,-0.00864,-0.00441,0.00568,0.00622,0.00001,0.00629,0.00417,0.00393,0.00346,15.57056,15.52356,5.94017,17.83481,16.13666,18.70953,18.20546,29.57225,30.32707,27.64890,33.11524,30.77788,34.35822,34.35063,0.77458,1.25951,1.09299,1.04257,0.78864,0.82237,0.77527
5/18/2020,19.35927,2.47000,0.00000,3.84000,"425,000",1.21505,320,0.40233,0.0070,-0.0002,0.02094,0.00643,0.01464,0.00690,0.00574,0.00518,0.00760,0.00000,0.00627,0.00185,0.00189,0.00289,15.47899,15.72424,3.91202,17.83020,15.32191,17.97749,18.02329,29.58025,30.33495,27.66135,33.13130,30.76941,34.37779,34.35324,0.79263,1.25782,1.10781,1.04746,0.79375,0.83029,0.77924
5/19/2020,19.64676,0.99000,0.00000,4.62000,"-125,000",1.21962,324,0.00201,0.0025,0.0056,-0.02103,0.00435,-0.00868,0.01302,0.00212,0.00604,0.00610,0.00001,0.00766,0.00264,0.00276,0.00379,15.63194,15.50494,5.70378,18.03066,15.67894,18.35468,18.29567,29.58582,30.33797,27.64774,33.13833,30.75935,34.38927,34.36135,0.79600,1.26482,1.08269,1.04985,0.78421,0.83909,0.78389
5/20/2020,19.42532,-0.23000,0.00000,3.60000,"50,000",1.39647,324,0.00201,-0.0008,0.0189,0.02512,-0.00023,0.00881,-0.00318,0.00315,0.00426,0.00803,0.00002,0.00538,0.00422,0.00207,0.00335,15.28324,15.77930,6.53669,17.67851,16.14684,18.06826,18.17214,29.58578,30.34484,27.67617,33.14124,30.77929,34.38910,34.38045,0.78319,1.28667,1.10885,1.04935,0.78979,0.83673,0.78673
5/21/2020,19.72467,1.48000,0.00000,3.70000,"-75,000",1.33877,324,0.00201,0.0160,0.0070,0.00000,-0.00060,0.00684,0.00405,0.00446,0.00620,0.00718,0.00000,0.00685,0.00295,0.00288,0.00559,15.65774,15.66719,2.30259,17.91855,15.78910,18.39631,18.68356,29.60399,30.35397,27.67617,33.15038,30.79922,34.40699,34.38977,0.80518,1.29520,1.10885,1.05037,0.81015,0.84403,0.79056
5/22/2020,19.54774,-0.73000,0.00000,4.04000,"-100,000",1.46206,324,0.00201,-0.0013,-0.0169,0.00444,0.00120,-0.00484,-0.00470,-0.00882,0.00685,0.00592,0.00000,0.00663,0.00231,0.00271,0.00342,15.75781,15.47415,2.30259,17.88650,15.54406,18.33625,18.19223,29.60335,30.35793,27.68395,33.15026,30.79431,34.39619,34.37388,0.79895,1.27372,1.11500,1.04831,0.80798,0.83692,0.78289
5/25/2020,19.55929,-0.43000,0.00000,3.18000,0,1.50059,325,0.00402,0.0009,0.0057,0.00000,0.00807,-0.00305,0.00768,0.01240,0.00709,0.00644,0.00008,0.00648,0.00248,0.00225,0.00383,15.79309,15.55824,8.12563,17.86400,15.61529,18.15236,18.30397,29.59966,30.38041,27.68395,33.15587,30.78709,34.40148,34.38339,0.79338,1.28367,1.11500,1.05317,0.79102,0.84247,0.79269
5/26/2020,19.67328,1.06000,0.00000,4.00000,"75,000",1.64059,326,0.00402,-0.0012,0.0188,0.02078,0.01032,0.01056,0.01544,0.01534,0.00699,0.00485,0.00004,0.00673,0.00748,0.00249,0.00479,15.77788,15.27452,7.39018,17.90116,16.71954,18.25252,18.52793,29.59800,30.40437,27.69611,33.16896,30.79444,34.42416,34.38748,0.78895,1.30315,1.13826,1.06389,0.80293,0.85817,0.80390
5/27/2020,19.84909,-0.14000,0.00000,4.53000,"-150,000",1.61477,327,0.00201,-0.0059,-0.0099,0.00313,-0.00239,-0.01005,-0.01166,-0.00520,0.01640,0.00829,0.00001,0.00773,0.00388,0.00328,0.00508,16.63133,15.81082,5.48064,18.04048,16.06459,18.52703,18.58669,29.58666,30.39661,27.69804,33.15881,30.78778,34.40480,34.37568,0.78279,1.29106,1.14198,1.06235,0.79830,0.84595,0.79631
5/28/2020,19.55932,-0.44000,0.00000,4.55000,0,1.33843,327,0.00201,0.0141,-0.0052,-0.01523,0.00273,0.00714,0.00571,0.00032,0.01049,0.00473,0.00000,0.00610,0.00679,0.00220,0.00407,16.18459,15.25035,4.78749,17.80138,16.62307,18.13058,18.36638,29.60549,30.38867,27.68821,33.15627,30.79224,34.41703,34.38159,0.80474,1.27697,1.13176,1.06231,0.80129,0.85179,0.79780
5/29/2020,19.55543,-0.25000,0.00000,3.82000,"15,000",0.94030,327,0.00402,0.0052,0.0133,0.01681,0.00543,0.01432,0.00290,0.00772,0.01304,0.00501,0.00002,0.00810,0.00581,0.00179,0.00412,16.40203,15.30797,6.97541,18.08431,16.46785,17.92111,18.37876,29.61529,30.39429,27.69804,33.16167,30.84853,34.41724,34.39106,0.80660,1.29441,1.14198,1.06207,0.81667,0.85393,0.80412
6/1/2020,19.98645,2.49000,0.00000,4.44000,"260,000",1.08776,328,0.00201,0.0182,0.0051,-0.01993,0.00994,0.03012,0.02166,0.01907,0.01164,0.01381,0.00003,0.00744,0.00920,0.00359,0.00764,16.28841,16.32171,7.25841,17.99985,16.92740,18.61823,18.99681,29.62473,30.39303,27.65914,33.16913,30.88985,34.44486,34.40672,0.81437,1.29871,1.11342,1.06778,0.83574,0.87248,0.81762
6/2/2020,20.04129,0.90000,0.00000,4.48000,"-175,000",1.22384,328,0.00201,-0.0169,0.0060,0.00000,0.00007,-0.01373,-0.00417,-0.00251,0.01399,0.00697,0.00000,0.00839,0.01055,0.00334,0.00798,16.47219,15.63799,2.99573,18.11921,17.06359,18.54744,19.04099,29.60482,30.39588,27.65914,33.17505,30.84627,34.43929,34.39560,0.80067,1.30961,1.11342,1.07140,0.81749,0.86760,0.81203
6/3/2020,19.73044,1.68000,0.00000,4.20000,"45,000",0.99104,328,0.00201,-0.0115,-0.0001,0.00000,-0.00061,0.00749,0.00988,0.00158,0.01728,0.00561,0.00000,0.00545,0.00946,0.00223,0.00637,16.68344,15.42107,4.86753,17.68874,16.95496,18.14033,18.81516,29.60222,30.38433,27.65914,33.16739,30.85783,34.45506,34.39873,0.78887,1.30117,1.11342,1.07166,0.81936,0.87761,0.81335
6/4/2020,19.92428,-0.85000,0.00000,3.93000,"-100,000",1.38708,328,0.00201,0.0141,-0.0007,-0.00835,0.00613,0.01738,0.01475,0.00949,0.01485,0.01427,0.00002,0.00658,0.01438,0.00283,0.00694,16.53203,16.35430,6.92756,17.87619,17.37367,18.37977,18.90072,29.61979,30.40019,27.65481,33.16408,30.87081,34.46453,34.39702,0.79615,1.30365,1.10711,1.07514,0.82584,0.88788,0.81734
6/5/2020,20.01399,1.98000,0.00000,3.33000,"55,000",1.81376,328,0.00201,0.0117,0.0257,-0.00461,0.01125,0.02717,0.00668,0.01135,0.01030,0.01744,0.00020,0.00806,0.00720,0.00242,0.00984,16.16597,16.55505,9.07223,18.07981,16.68173,18.22515,19.25026,29.63505,30.41149,27.65178,33.17102,30.89486,34.46751,34.39541,0.79778,1.32528,1.10153,1.08170,0.82608,0.89301,0.82296
6/8/2020,20.15340,1.57000,0.00000,3.85000,"-165,000",2.28233,331,0.00402,0.0168,0.0189,0.00357,0.01254,0.04343,0.02151,0.01613,0.02230,0.01365,0.00065,0.00940,0.00901,0.00359,0.00860,16.93857,16.30981,10.23099,18.23386,16.90655,18.61839,19.11590,29.65133,30.42887,27.65409,33.19056,30.92256,34.48279,34.40581,0.80431,1.35705,1.10193,1.09326,0.84520,0.90908,0.83049
6/9/2020,20.03237,0.00000,0.00000,4.27000,"-915,000",2.54123,332,0.00201,0.0151,-0.0164,0.00238,0.01129,0.02218,-0.00151,0.00714,0.02653,0.01429,0.00015,0.00849,0.01388,0.00260,0.00750,17.11227,16.35541,8.79936,18.13132,17.33841,18.29507,18.97897,29.65534,30.42565,27.65567,33.17882,30.93853,34.47855,34.40360,0.79247,1.34740,1.10390,1.10005,0.85995,0.90749,0.83211
6/10/2020,20.16193,-2.07000,0.00000,4.12000,"1,025,000",2.75059,332,0.00201,0.0197,-0.0091,0.00077,0.00554,0.02381,0.01747,0.01689,0.01795,0.01163,0.00011,0.00766,0.00810,0.00379,0.01040,16.72141,16.14954,8.43381,18.02893,16.79968,18.67246,19.30596,29.67974,30.42262,27.65939,33.17649,30.95827,34.48564,34.40466,0.80261,1.34183,1.10603,1.10069,0.87988,0.91866,0.84123
6/11/2020,20.38290,-2.45000,0.00000,3.23000,"80,000",2.81805,332,0.00201,-0.0266,-0.0283,-0.00238,-0.02015,-0.01634,-0.03716,-0.02144,0.03238,0.01417,0.00007,0.01220,0.01115,0.00435,0.01170,17.31972,16.34740,8.01301,18.49396,17.11941,18.81056,19.42384,29.65748,30.39192,27.65781,33.15178,30.92171,34.44280,34.37887,0.76617,1.29109,1.10407,1.08210,0.87756,0.88370,0.82094
6/12/2020,20.26117,-0.37000,0.00000,3.24000,"-80,000",2.44587,332,0.00402,-0.0095,-0.0081,0.01653,-0.00967,-0.02386,-0.00506,-0.00028,0.01890,0.01097,0.00005,0.00868,0.00938,0.00368,0.01247,16.78129,16.09112,7.71869,18.15432,16.94624,18.64430,19.48721,29.65788,30.39066,27.67662,33.14097,30.88872,34.44579,34.37052,0.75989,1.27976,1.12206,1.06907,0.85780,0.88171,0.81788
6/15/2020,20.04238,1.83000,0.00000,3.15000,"35,000",1.34246,334,0.00201,-0.0132,-0.0200,-0.01515,-0.01357,-0.01099,-0.03296,-0.01924,0.02993,0.00707,0.00002,0.00856,0.00580,0.00347,0.00734,17.24107,15.65123,6.92756,18.13949,16.46642,18.58490,18.95767,29.64092,30.36486,27.65028,33.10829,30.86287,34.40306,34.32999,0.76363,1.24353,1.10157,1.05754,0.84840,0.85117,0.79863
6/16/2020,19.80235,0.88000,0.00000,3.45000,"-55,000",1.14844,334,0.00201,0.0144,0.0279,0.01561,0.00917,0.02776,0.01989,0.01097,0.01592,0.00695,0.00007,0.00562,0.00681,0.00240,0.00739,16.60966,15.63484,8.04559,17.71950,16.62640,18.21659,18.96360,29.65279,30.38216,27.67349,33.11906,30.88640,34.42487,34.37692,0.77400,1.27122,1.12670,1.06544,0.87394,0.86799,0.81058
6/17/2020,19.73364,-0.14000,0.00000,3.69000,"-70,000",1.19449,334,0.00402,-0.0076,0.0234,-0.02059,0.00133,-0.00988,-0.00936,-0.00241,0.01547,0.01401,0.00001,0.00606,0.00306,0.00225,0.00585,16.58096,16.33607,6.13123,17.79481,15.82711,18.15114,18.73128,29.64320,30.38966,27.63765,33.12169,30.87961,34.41869,34.37531,0.77005,1.28965,1.09903,1.06716,0.86895,0.86048,0.81055
6/18/2020,19.48355,0.93000,0.00000,3.26000,0,0.90894,335,0.51297,-0.0089,0.0008,0.01516,0.00419,-0.01461,-0.00375,0.00298,0.02615,0.00705,0.00002,0.00605,0.00271,0.00161,0.00364,17.10591,15.64835,6.93731,17.79346,15.70499,17.81509,18.25498,29.64247,30.40901,27.64777,33.12762,30.86729,34.42072,34.37565,0.76449,1.29793,1.11510,1.07203,0.86148,0.85879,0.81373
6/19/2020,19.83268,0.48000,0.00000,3.40000,"170,000",1.01579,342,0.51297,-0.0029,0.0232,0.00000,0.00865,0.02694,0.02139,0.01684,0.01324,0.00662,0.00012,0.00547,0.00800,0.00181,0.00823,16.42551,15.58611,8.57923,17.69267,16.78761,17.93411,19.07222,29.63492,30.43501,27.64777,33.13774,30.89213,34.43658,34.40331,0.74189,1.32319,1.11510,1.07769,0.88899,0.87613,0.82525
6/22/2020,19.76716,1.09000,0.00000,4.07000,"100,000",1.39526,349,0.00201,0.0105,0.0027,0.01756,0.00082,0.00044,-0.00493,0.00594,0.01366,0.00752,0.00001,0.00575,0.00580,0.00199,0.00704,16.45696,15.71424,5.99146,17.74203,16.46634,18.02944,18.91600,29.64354,30.42365,27.67355,33.13745,30.88812,34.43552,34.41040,0.73769,1.32262,1.13727,1.07706,0.86954,0.87206,0.82935
6/23/2020,19.96753,-0.40000,0.00000,4.14000,"50,000",1.61142,349,0.00201,0.0125,-0.0105,-0.00251,-0.00470,-0.00493,0.01702,0.00564,0.02301,0.00837,0.00005,0.00941,0.00493,0.00231,0.00828,16.97821,15.82087,7.69621,18.23433,16.30241,18.17896,19.07831,29.65654,30.40993,27.67223,33.12929,30.90364,34.43423,34.39861,0.75769,1.30877,1.13406,1.07375,0.85785,0.88112,0.83314
6/24/2020,19.79960,-2.37000,0.00000,4.53000,"205,000",1.39735,349,0.33594,-0.0172,-0.0106,0.00000,-0.00679,-0.01489,-0.00164,-0.00962,0.01655,0.00646,0.00000,0.00616,0.00601,0.00224,0.00745,16.64867,15.56138,,17.81110,16.50146,18.14691,18.97382,29.64408,30.39580,27.67223,33.11712,30.89081,34.42146,34.39094,0.74570,1.29191,1.13406,1.07019,0.86251,0.87690,0.82620
6/25/2020,19.69656,1.21000,0.00000,4.30000,"-20,000",0.65893,352,0.00201,-0.0160,-0.0046,0.00853,-0.00215,-0.00154,-0.00095,0.00037,0.02225,0.00400,0.00003,0.00851,0.00400,0.00229,0.00514,16.94435,15.08320,7.04752,18.13528,16.09518,18.16902,18.60192,29.63297,30.38455,27.69792,33.11777,30.89005,34.41356,34.38435,0.73491,1.28455,1.14582,1.06466,0.87164,0.87471,0.82411
6/26/2020,19.52687,-0.76000,0.00000,3.38000,"-5,000",-0.21139,352,0.00402,-0.0057,-0.0039,0.00000,-0.00287,-0.01464,-0.00634,-0.00837,0.00826,0.00569,0.00000,0.00580,0.00497,0.00144,0.00546,15.95352,15.43432,,17.75281,16.31153,17.70862,18.66229,29.62256,30.38287,27.69792,33.12984,30.87631,34.40958,34.37856,0.73942,1.27821,1.14582,1.06625,0.86284,0.86949,0.82037
6/29/2020,19.72195,-1.37000,0.00000,3.64000,"160,000",-0.94019,355,0.00201,-0.0305,-0.0200,-0.00837,-0.02270,-0.03854,-0.03117,-0.02918,0.01021,0.00875,0.00001,0.00599,0.00462,0.00228,0.00602,16.16553,15.86450,5.48064,17.78347,16.23910,18.16600,18.76033,29.58370,30.37756,27.68739,33.10388,30.87681,34.38025,34.35442,0.72101,1.25437,1.13875,1.04791,0.83401,0.84397,0.79847
6/30/2020,19.73528,1.80000,0.00000,3.69000,"-20,000",-1.38614,355,0.00201,0.0021,-0.0069,0.00223,-0.00068,-0.02185,-0.00990,-0.01013,0.01994,0.01745,0.00005,0.00721,0.00373,0.00189,0.00580,16.83328,16.55512,7.60090,17.96890,16.02497,17.97707,18.72250,29.58164,30.36367,27.69758,33.09541,30.86919,34.36692,34.35677,0.71899,1.24328,1.14258,1.04708,0.81129,0.83575,0.79597
7/1/2020,19.53298,0.00000,0.00000,4.09000,"195,000",-1.01502,355,0.00201,0.0159,0.0286,-0.02106,0.01514,0.00009,0.02401,0.01856,0.01176,0.00544,0.00003,0.00454,0.00450,0.00171,0.00506,16.30550,15.38908,7.06476,17.50608,16.21110,17.87495,18.58597,29.60661,30.39172,27.65997,33.12172,30.87523,34.39409,34.37699,0.72450,1.27468,1.11286,1.05974,0.81159,0.85404,0.80860
7/2/2020,19.23259,1.62000,0.00000,4.03000,"70,000",-0.88746,355,0.00201,-0.0029,0.0109,0.01134,0.00192,0.00516,-0.00131,-0.00231,0.00527,0.00507,0.00001,0.00428,0.00374,0.00128,0.00354,15.50363,15.31958,6.32794,17.44854,16.02662,17.58506,18.23023,29.60804,30.42688,27.67124,33.13315,30.87890,34.39183,34.37204,0.72484,1.28963,1.12387,1.06322,0.81310,0.85346,0.80530
7/3/2020,19.11198,0.04000,0.00000,4.00000,"125,000",-0.70666,355,0.00201,0.0091,-0.0117,-0.04495,0.00281,-0.00646,0.00114,0.00112,0.01185,0.00417,0.00001,0.00354,0.00417,0.00111,0.00279,16.31337,15.12390,5.56068,17.25953,16.13463,17.44120,17.99151,29.61444,30.41494,27.61779,33.15461,30.87645,34.39380,34.37952,0.72907,1.27530,1.07603,1.06675,0.81967,0.85460,0.80756
7/6/2020,19.18455,0.30000,0.00000,3.75000,"195,000",-0.74291,355,0.12271,0.0080,0.0197,0.03175,0.00048,0.00463,0.01067,0.00577,0.00931,0.00343,0.00001,0.00357,0.00285,0.00151,0.00321,16.07178,14.92912,5.39363,17.26585,15.75615,17.75156,18.13066,29.62115,30.42697,27.65267,33.16950,30.87668,34.40784,34.39941,0.73198,1.30810,1.10723,1.06879,0.81202,0.86364,0.81294
7/7/2020,19.62334,-0.02000,0.00000,3.97000,"375,000",-0.48162,369,0.00201,-0.0075,-0.0077,0.00000,0.00155,0.01079,-0.00135,-0.00010,0.01396,0.02423,0.00000,0.00765,0.00412,0.00162,0.00484,16.47695,16.88347,,18.02813,16.12466,17.82108,18.54260,29.61151,30.42345,27.65267,33.18769,30.86800,34.41302,34.39930,0.72949,1.29456,1.10723,1.06973,0.81524,0.86367,0.81379
7/8/2020,19.30561,0.21000,0.00000,3.89000,"-180,000",-0.40309,369,0.00201,-0.0006,0.0012,-0.00085,0.00213,0.00472,0.00895,0.00506,0.00725,0.00293,0.00005,0.00652,0.00277,0.00177,0.00280,15.82221,14.77176,7.65917,17.86884,15.72616,17.91127,17.99658,29.61325,30.44120,27.65254,33.20528,30.86923,34.41318,34.39804,0.72643,1.29852,1.10676,1.07337,0.81586,0.86943,0.81741
7/9/2020,19.55649,-0.94000,0.00000,4.64000,"225,000",-0.52607,369,0.00201,0.0093,0.0205,0.00000,0.00897,0.01516,0.01546,0.01311,0.00856,0.00651,0.00001,0.00416,0.00417,0.00272,0.00436,15.98756,15.56869,5.76832,17.41758,16.13469,18.34009,18.43738,29.62934,30.45953,27.65254,33.23958,30.86854,34.43207,34.40351,0.73062,1.31548,1.10676,1.08462,0.83029,0.88273,0.82520
7/10/2020,19.49516,0.89000,106.00000,3.74000,"225,000",-0.49057,369,0.00402,-0.0154,-0.0040,0.00571,-0.00238,-0.00374,-0.00405,0.00117,0.01809,0.00728,0.00001,0.00516,0.00462,0.00189,0.00390,16.73633,15.68176,6.04025,17.63337,16.23874,17.97937,18.32687,29.62150,30.46125,27.65607,33.23988,30.86872,34.42238,34.39787,0.71924,1.31187,1.10991,1.08194,0.82562,0.87855,0.82651
7/13/2020,19.31861,-0.52000,2.50000,4.07000,"85,000",-0.79244,372,0.00402,-0.0090,0.0065,-0.01664,0.00022,-0.01121,-0.00305,-0.00012,0.01173,0.00318,0.00005,0.00511,0.00342,0.00161,0.00329,16.30269,14.85262,7.59589,17.62473,15.93880,17.81735,18.15483,29.60987,30.45189,27.64561,33.22686,30.87436,34.42003,34.39415,0.71174,1.32152,1.09668,1.08030,0.81081,0.87584,0.82494
7/14/2020,19.29642,0.18000,-2.50000,4.16000,"-110,000",-0.84809,373,0.00201,0.0055,0.0069,0.02628,0.00491,-0.01002,0.00467,-0.00003,0.00574,0.00309,0.00001,0.00376,0.00696,0.00192,0.00317,15.58767,14.82534,6.44572,17.31672,16.64845,17.99201,18.11908,29.61803,30.45901,27.66603,33.21856,30.86511,34.41961,34.39785,0.71126,1.32267,1.12320,1.08120,0.80836,0.87843,0.82352
7/15/2020,19.36419,0.89000,5.50000,3.69000,"135,000",-0.52960,373,0.55119,-0.0032,-0.0040,-0.00421,-0.00150,-0.01077,0.00044,0.00736,0.00973,0.00451,0.00000,0.00362,0.00974,0.00148,0.00417,16.11608,15.20287,5.13580,17.27877,16.98378,17.73378,18.39310,29.60835,30.45752,27.66311,33.20990,30.81076,34.42598,34.40071,0.70471,1.32286,1.11679,1.07809,0.78200,0.88013,0.83104
7/16/2020,19.30183,-0.42000,-2.50000,4.00000,0,-0.24423,381,0.00201,0.0112,0.0108,0.01305,0.00224,0.00097,0.00608,-0.00100,0.01260,0.00298,0.00341,0.00584,0.00347,0.00110,0.00314,16.37419,14.78690,11.89246,17.75763,15.95179,17.43530,18.11102,29.61901,30.46057,27.68759,33.21708,30.80970,34.42987,34.41170,0.71744,1.33794,1.13532,1.08142,0.78193,0.88574,0.83108
7/17/2020,19.43441,-0.23000,7.00000,4.64000,"5,000",0.40256,381,0.00402,0.0013,-0.0066,0.00000,0.00281,0.00195,0.00239,-0.00113,0.00450,0.00442,0.00001,0.00441,0.00758,0.00208,0.00340,15.34571,15.18231,6.04025,17.47793,16.73344,18.07104,18.19026,29.61636,30.45785,27.68759,33.21405,30.80044,34.42907,34.40040,0.72320,1.32878,1.13532,1.08157,0.79146,0.88668,0.82941
7/20/2020,19.48637,0.14000,-0.50000,4.09000,"60,000",0.62259,383,0.00402,0.0062,-0.0112,-0.01728,-0.00296,-0.02424,-0.00541,-0.00489,0.00657,0.00586,0.00000,0.00499,0.00531,0.00157,0.00499,15.72402,15.46387,4.78749,17.60046,16.37742,17.78893,18.57228,29.62021,30.44992,27.67681,33.20501,30.76656,34.41763,34.38701,0.72425,1.31305,1.12159,1.07671,0.77573,0.88012,0.82446
7/21/2020,19.33922,1.04000,-1.50000,4.02000,"290,000",0.10112,384,0.22128,0.0062,-0.0085,0.00486,0.00135,-0.01172,0.00009,-0.00127,0.01171,0.00400,0.00012,0.00436,0.00291,0.00136,0.00416,16.30109,15.08240,8.51919,17.47075,15.77469,17.64995,18.39174,29.63296,30.45432,27.65268,33.20599,30.78684,34.41888,34.38736,0.73126,1.30716,1.11343,1.07969,0.76487,0.87953,0.82492
7/22/2020,19.51085,-0.03000,-5.00000,3.72000,"1,625,000",-0.25266,401,0.51297,-0.0078,0.0157,0.00040,-0.00655,-0.00479,0.00050,-0.00495,0.00627,0.00338,0.00000,0.00309,0.00524,0.00210,0.00552,15.67604,14.91375,2.30259,17.12464,16.36330,18.08513,18.67345,29.62152,30.45495,27.65335,33.20286,30.76630,34.41034,34.38157,0.72980,1.31945,1.11394,1.07403,0.76494,0.87862,0.82184
7/23/2020,19.31601,-0.98000,-0.50000,3.71000,"355,000",-0.44950,408,0.40233,0.0009,-0.0043,-0.01786,-0.00435,-0.00492,-0.00240,0.00241,0.00642,0.00499,0.00001,0.00379,0.00390,0.00159,0.00388,15.70062,15.30412,6.04025,17.32891,16.06813,17.80601,18.32136,29.61894,30.45543,27.64117,33.19761,30.72790,34.40835,34.39084,0.73015,1.31609,1.09161,1.07087,0.76205,0.87670,0.82633
